FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,geometry,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.fid-705841fe_17da459ca88_395d,3009,12847,2007-07-24,,,,,,,10035542,90001,1,AT90801,8016002,10013112,,8,8012,,,,25519449,d,definitiv,2008-12-10,0, ,1.13999999,1239.31,341566.67,I, ,Normal,Lederergasse 18A,, ,,18A,18A,Lederergasse,236382593,10072274,10002749,,,,18A,A,18.0,2.0,1080,2815,2815,,POINT (48.21249790226533 16.34880964465428),2815003009,2.0,G  ,,,,,AT90801,0,1,8,25027724,2008-12-10,0, ,273.43,1229.95,341562.76,
ADRESSENOGD.fid-705841fe_17da459ca88_179d,4009,166871,2007-07-24,,,,,,,10038728,90001,1,AT90101,1021002,10011075,,1,8012,5,,5.0,25532668,d,definitiv,2008-12-10,2,/,325.64001465,3356.78,340707.9,H, ,Normal,Parkring 12A/5,,/5,/5,12A,12A/5,Parkring,236624273,10380232,10003499,,,,12A,A,12.0,2.0,1010,3578,3578,,POINT (48.2047681152952 16.37729514791397),3578004009,2.0,G  ,219249.0,,,,AT90101,0,1,1,25012527,2008-12-10,0, ,56.41,3381.93,340717.49,
ADRESSENOGD.fid--6deaaebc_17da467791b_5d4e,2509,151453,2007-07-24,,,,,,,10035991,90001,1,AT91101,11081013,10014826,,11,8012,19,,19.0,25640078,d,definitiv,2008-12-10,6,Haus,284.19000244,7095.96,337424.73,H, ,Normal,Lindenbauergasse 7(HAUS 19),, Haus 19,Haus 19,7,7(HAUS 19),Lindenbauergasse,236400678,10265333,10002842,,,,7,,7.0,2.0,1110,2910,2910,,POINT (48.17521278255846 16.42754781228198),2910002509,1.0,G  ,,,,,AT91101,0,1,11,25067113,2008-12-10,0, ,284.93,7049.11,337350.38,
ADRESSENOGD.fid-705841fe_17da459ca88_2516,1009,2464,2007-07-24,,,,,,,10029229,90001,1,AT90201,2024002,10011442,,2,8012,,,,25534788,d,definitiv,2008-12-10,0, ,344.3500061,3980.71,342839.76,H, ,Normal,Gabelsbergergasse 6,, ,,6,6,Gabelsbergergasse,236496366,10056082,10001329,,,,6,,6.0,2.0,1020,1372,1372,,POINT (48.22393707107097 16.38570776288258),1372001009,2.0,G  ,,,,,AT90201,0,1,2,25005097,2008-12-10,0, ,344.11,3975.47,342845.69,
ADRESSENOGD.fid-705841fe_17da474b376_-5d61,13019,189295,2007-07-24,,,,,,,10470297,90001,1,AT92201,22241016,10021857,,22,8012,163,,163.0,25656707,d,definitiv,2008-12-10,6,Haus,72.34999847,10583.51,341247.77,H, ,Normal,Biberhaufenweg 100(HAUS 163),, Haus 163,Haus 163,100,100(HAUS 163),Biberhaufenweg,236471987,10313526,10000440,,,,100,,100.0,2.0,1220,455,455,,POINT (48.20954735998726 16.47453315723227),455013019,2.0,G  ,,,,,AT92201,0,1,22,25081026,2008-12-10,0, ,72.79,10765.49,341073.33,
ADRESSENOGD.fid--6deaaebc_17da467791b_5b3c,6009,22686,2007-07-24,,,,,,,10046683,90001,1,AT91101,11022003,10014485,,11,8012,11,,11.0,25545451,d,definitiv,2008-12-10,2,/,309.17999268,5956.78,337986.54,H, ,Normal,Zippererstraße 18/11,,/11,/11,18,18/11,Zippererstraße,236387787,10088122,10005358,,,,18,,18.0,2.0,1110,5468,5468,,POINT (48.18027644595947 16.41223811569328),5468006009,2.0,G  ,213720.0,,,,AT91101,0,1,11,25112916,2008-12-10,0, ,36.88,5963.89,337972.37,
ADRESSENOGD.fid-705841fe_17da473f28d_3570,509,131354,2012-08-21,,,,,,,18832007,90001,1,AT92101,21171018,10020225,,21,8012,26,,26.0,25582580,d,definitiv,2008-12-10,10,Parz.,28.20999908,4075.85,346716.15,I, ,Normal,Schwarzer Weg 1 Parz. 26,, Parz. 26,Parz. 26,1,1 Parz. 26,Schwarzer Weg,236586707,10237929,10005504,,,,1,,1.0,2.0,1210,5627,5627,,POINT (48.25879752343291 16.38702277784656),5627000509,1.0,G  ,,,,,AT92101,0,1,21,25143257,2012-08-21,0, ,339.42,4211.75,346765.4,
ADRESSENOGD.fid-705841fe_17da473f28d_7418,2701,222802,2020-10-06,,,,,,,18784936,90001,1,AT92201,22011048,10020688,,22,8012,49,,49.0,25540368,d,definitiv,2008-12-10,10,Parz.,61.09000015,12358.35,349536.88,H, ,Normal,Weingartenallee 10 Parz. 49,, Parz. 49,Parz. 49,10,10 Parz. 49,Weingartenallee,236400487,10459071,10005108,,,,10,,10.0,2.0,1220,5215,5215,,POINT (48.28406111542748 16.49864916672966),5215002701,2.0,G  ,222825.0,,,,AT92201,0,1,22,25014791,2020-10-06,0, ,61.93,12330.35,349539.29,
ADRESSENOGD.fid--6deaaebc_17da467791b_-433d,1009,4661,2007-07-24,,,,,,,10037213,90001,1,AT90301,3060002,10012202,,3,8012,,,,25609352,d,definitiv,2008-12-10,0, ,59.58000183,4758.64,340049.85,H, ,Normal,Messenhausergasse 5,, ,,5,5,Messenhausergasse,236654859,10059630,10003113,,,,5,,5.0,2.0,1030,3185,3185,,POINT (48.19884183385891 16.39614824798548),3185001009,1.0,G  ,,,,,AT90301,0,1,3,25130256,2008-12-10,0, ,59.8,4754.74,340051.64,
ADRESSENOGD.fid--6deaaebc_17da472a163_4021,1009,43487,2011-06-22,,,,,,,10043565,90001,1,AT91401,14120009,10016782,,14,8012,,,,25686853,d,definitiv,2011-06-22,0, ,40.40999985,-10109.42,343389.75,H, ,Normal,Stiegengasse 16,, ,,16,16,Stiegengasse,236603119,10118377,10004621,,,,16,,16.0,2.0,1140,4720,4720,,POINT (48.22880858426985 16.19606165339061),4720001009,2.0,N  ,,,,,AT91401,0,1,14,25118082,2008-12-10,0, ,43.63,-10083.21,343356.02,
ADRESSENOGD.fid-705841fe_17da473f28d_-4120,6001,250637,2019-11-19,,,,,,,10396952,90001,1,AT91901,19016006,10018568,,19,8012,15,,15.0,25775064,d,definitiv,2019-11-19,10,Parz.,15.63000011,1997.59,346782.44,H, ,Normal,Zahnradbahnstraße 22A Parz. 15,, Parz. 15,Parz. 15,22A,22A Parz. 15,Zahnradbahnstraße,236624809,25775076,10005300,,,,22A,A,22.0,2.0,1190,5410,5410,,POINT (48.25940262031284 16.35903370749565),5410006001,,G  ,,,,,AT91901,0,1,19,25775049,2019-11-19,0, ,15.63,1965.57,346786.71,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-1cab,1009,108189,2007-07-24,,,,,,,10023723,90001,1,AT92301,23080005,10022708,,23,8012,,,,25617549,d,definitiv,2008-12-10,0, ,46.40000153,-2020.55,335520.85,H, ,Normal,Alvarsgasse 13,, ,,13,13,Alvarsgasse,236513793,10209693,10000101,,,,13,,13.0,2.0,1230,105,105,,POINT (48.15812277269482 16.30497936823755),105001009,2.0,G  ,,,,,AT92301,0,1,23,25127959,2008-12-10,0, ,46.41,-2011.98,335519.72,
ADRESSENOGD.fid--6deaaebc_17da472a163_-313b,5009,34983,2007-07-24,,,,,,,10033601,90001,1,AT91301,13112010,10016066,,13,8012,,,,25687687,d,definitiv,2008-12-10,0, ,0.56999999,-5009.4,336262.61,H, ,Normal,Kalmanstraße 29,, ,,29,29,Kalmanstraße,236465147,10106560,10002270,,,,29,,29.0,2.0,1130,2329,2329,,POINT (48.16477572386612 16.26479600386976),2329005009,1.0,G  ,,,,,AT91301,0,1,13,25045866,2008-12-10,0, ,0.53,-5004.52,336270.59,
ADRESSENOGD.fid-705841fe_17da473f28d_-970,1009,121512,2007-07-24,,,,,,,10025178,90001,1,AT92101,21171005,10020220,,21,8012,64,,64.0,25515410,d,definitiv,2008-12-10,10,Parz.,25.04000092,3735.99,347023.01,H, ,Normal,Bellgasse 25/PARZ. 64,, Parz. 64,Parz. 64,25,25/PARZ. 64,Bellgasse,236463816,10464535,10000393,,,,25,,25.0,2.0,1210,407,407,,POINT (48.26155909157492 16.38244813774496),407001009,1.0,G  ,,,,,AT92101,0,1,21,25081054,2008-12-10,0, ,25.04,3805.85,346984.69,
ADRESSENOGD.fid--6deaaebc_17da472a163_-76bd,1509,185103,2010-07-23,,,,,,,10458536,90001,0,AT91201,12105006,10015405,/183,12,8012,182,,182.0,25555091,d,definitiv,2010-07-23,10,Parz.,13.63000011,-1109.98,335692.97,H, ,Normal,Esparsette-Weg 11,, Parz. 182/183,Parz. 182/183,11,11,Esparsette-Weg,236394153,25704233,10008480,,,,11,,11.0,2.0,1120,12400,12400,,POINT (48.15967336465628 16.31721807604284),12400001509,,G  ,,,,,AT91201,0,1,12,25700349,2009-09-15,0, ,72.96,-1113.45,335698.77,
ADRESSENOGD.fid-705841fe_17da473f28d_10ff,20019,66338,2007-07-24,,,,,,,10039375,90001,1,AT92101,21191009,10020294,,21,8012,,,,25668223,d,definitiv,2008-12-10,0, ,63.02000046,4438.5,347911.19,I, ,Normal,Prager Straße 78,, ,,78,78,Prager Straße,236514886,10154080,10003665,,,,78,,78.0,2.0,1210,3745,3745,,POINT (48.26954240533987 16.39191853366269),3745020019,2.0,G  ,,,,,AT92101,0,1,21,25024704,2008-12-10,0, ,286.84,4430.29,347903.57,
ADRESSENOGD.fid--6deaaebc_17da472a163_-323,2009,43371,2007-07-24,,,,,,,10039338,90001,1,AT91401,14120039,10016809,,14,8012,,,,25570323,d,definitiv,2008-12-10,0, ,36.25,-8242.87,341411.24,H, ,Normal,Postgasse 4,, ,,4,4,Postgasse,236378978,10118248,10003658,,,,4,,4.0,2.0,1140,3738,3738,,POINT (48.21104336447915 16.22122483690054),3738002009,2.0,G  ,,,,,AT91401,0,1,14,25054704,2008-12-10,0, ,38.54,-8244.32,341415.44,
ADRESSENOGD.fid--6deaaebc_17da472a163_-1f22,17009,140038,2007-07-24,,,,,,,10024768,90001,1,AT91301,13030002,10015596,,13,8012,7,,7.0,25579120,d,definitiv,2008-12-10,2,/,297.94000244,-4728.37,339324.07,H, ,Normal,Auhofstraße 154/7,,/7,/7,154,154/7,Auhofstraße,236535463,10248374,10000295,,,,154,,154.0,2.0,1130,306,306,,POINT (48.19231051381274 16.26853772486726),306017009,2.0,G  ,204571.0,,,,AT91301,0,1,13,25010497,2008-12-10,0, ,323.9,-4732.1,339271.96,
ADRESSENOGD.fid-705841fe_17da459ca88_201d,2009,1580,2007-07-24,,,,,,,10031705,90001,1,AT90201,2038001,10011516,,2,8012,,,,25566097,d,definitiv,2008-12-10,0, ,5.71000004,3236.89,342245.25,H, ,Normal,Herminengasse 23,, ,,23,23,Herminengasse,236433099,10054761,10001880,,,,23,,23.0,2.0,1020,1934,1934,,POINT (48.21859440618023 16.37569290050373),1934002009,1.0,G  ,,,,,AT90201,0,1,2,25072782,2008-12-10,0, ,6.01,3235.1,342243.08,
ADRESSENOGD.fid--6deaaebc_17da472a163_42e6,28009,40165,2007-07-24,,,,,,,10036124,90001,1,AT91401,14049001,10016333,,14,8012,,,,25582110,d,definitiv,2008-12-10,0, ,78.48000336,-3401.84,339545.3,I, ,Normal,Linzer Straße 239,, ,,239,239,Linzer Straße,236602411,10113975,10002855,,,,239,,239.0,2.0,1140,2923,2923,,POINT (48.19430919453885 16.28637798463046),2923028009,1.0,G  ,,,,,AT91401,0,1,14,25082964,2008-12-10,0, ,8.44,-3394.8,339564.41,
ADRESSENOGD.fid-705841fe_17da473f28d_17b9,2009,130689,2010-11-19,,,,,,,10050891,90001,1,AT92101,21061028,19011424,,21,8012,100,,100.0,25604210,d,definitiv,2008-12-10,10,Parz.,275.13000488,8549.31,347535.73,H, ,Normal,Stadlweg 83 Parz. 100,, Parz. 100,Parz. 100,83,83 Parz. 100,Stadlweg,236539443,25713345,10006907,,,,83,,83.0,2.0,1210,9568,9568,,POINT (48.26612565588788 16.4472859163269),9568002009,,G  ,,,,,AT92101,0,1,21,25713308,2010-11-18,0, ,340.62,8515.31,347218.96,
ADRESSENOGD.fid--6deaaebc_17da472a163_2ef7,5009,180847,2018-09-07,,,,,,,10037335,90001,1,AT91401,14040004,10016273,,14,8012,,,,25513148,d,definitiv,2018-09-07,0, ,1.13999999,-2979.95,340002.24,I, ,Normal,Mitisgasse 29,, ,,29,29,Mitisgasse,236578208,10301418,10003151,,,,29,,29.0,2.0,1140,3223,3223,,POINT (48.19842087972908 16.29204921507221),3223005009,1.0,G  ,209925.0,,,,AT91401,0,1,14,25054900,2008-12-10,0, ,277.2,-2905.73,339971.87,
ADRESSENOGD.fid-705841fe_17da459ca88_5f3e,4009,51213,2007-07-24,,,,,,,10033895,90001,1,AT91701,17015002,10017807,,17,8012,2,,2.0,25655768,d,definitiv,2008-12-10,2,/,69.77999878,-39.43,342657.32,H, ,Normal,Kastnergasse 28-30/2,,/2,/2,28-30,28-30/2,Kastnergasse,236579092,10130607,10002344,,30.0,30,28,,28.0,2.0,1170,2403,2403,,POINT (48.22230695175043 16.33160261570442),2403004009,2.0,G  ,208480.0,,,,AT91701,0,1,17,25112157,2008-12-10,1,-,69.51,-39.63,342687.61,
ADRESSENOGD.fid--6deaaebc_17da467791b_2d27,2009,168731,2008-08-06,,,,,,,10030530,90001,1,AT91001,10082001,10013827,,10,8012,2,,2.0,25629164,d,definitiv,2008-12-10,2,/,69.48999786,2005.0,337441.79,H, ,Normal,Gußriegelstraße 8/2,,/2,/2,8,8/2,Gußriegelstraße,236532541,10471168,10001633,,,,8,,8.0,2.0,1100,1682,1682,,POINT (48.175400262243 16.3590958507438),1682002009,2.0,G  ,225573.0,,,,AT91001,0,1,10,25010843,2008-12-10,0, ,69.49,2017.88,337449.36,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_93f,68009,237471,2019-04-08,,,,,,,10025889,90001,1,AT92301,23120015,10445326,,23,8012,1,,1.0,25737001,i,in Bau,2019-04-08,9,Obj.,12.25,-5247.52,333421.94,H, ,Normal,Breitenfurter Straße 440A Obj. 1,, Obj. 1,Obj. 1,440A,440A Obj. 1,Breitenfurter Straße,236623604,25737004,10000559,,,,440A,A,440.0,2.0,1230,575,575,,POINT (48.1392266790469 16.2616318826151),575068009,2.0,G  ,,,,,AT92301,0,1,23,25021301,2008-12-10,0, ,12.25,-5254.39,333359.63,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2b21,2009,33627,2007-07-24,,,,,,,10032910,90001,1,AT91301,13060003,10015805,,13,8012,2,,2.0,25555193,d,definitiv,2008-12-10,2,/,1.14999998,-3789.42,337574.4,H, ,Normal,Jagdschloßgasse 13/2,,/2,/2,13,13/2,Jagdschloßgasse,236491855,10105043,10002116,,,,13,,13.0,2.0,1130,2172,2172,,POINT (48.17658202015772 16.28118367558178),2172002009,1.0,G  ,208057.0,,,,AT91301,0,1,13,25139769,2008-12-10,0, ,359.88,-3783.91,337610.07,
ADRESSENOGD.fid--6deaaebc_17da467791b_65e6,1009,223713,2011-07-07,,,,,,,10044221,90001,1,AT91101,11100004,10014863,,11,8012,7,,7.0,25685779,d,definitiv,2011-07-07,2,/,66.72000122,8715.3,335057.1,H, ,Normal,Thürnlhofstraße 5/7,,/7,/7,5,5/7,Thürnlhofstraße,236443670,10463575,10004787,,,,5,,5.0,2.0,1110,4888,4888,,POINT (48.15390065410134 16.44927424880315),4888001009,1.0,G  ,223715.0,,,,AT91101,0,1,11,25084303,2008-12-10,0, ,66.73,8776.94,335051.7,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-219f,4009,87065,2007-07-24,,,,,,,10033148,90001,1,AT92301,23132001,10023010,,23,8012,,,,25600330,d,definitiv,2008-12-10,0, ,9.72999954,-4322.23,334181.07,I, ,Normal,Johann-Teufel-Gasse 24,, ,,24,24,Johann-Teufel-Gasse,236524131,10181294,10002174,,,,24,,24.0,2.0,1230,2232,2232,,POINT (48.14606117643503 16.27405626136635),2232004009,2.0,G  ,,,,,AT92301,0,1,23,25079640,2008-12-10,0, ,271.75,-4311.7,334165.07,
ADRESSENOGD.fid-705841fe_17da459ca88_5656,11009,183715,2011-10-21,,,,,,,10026650,90001,1,AT91701,17040009,10018001,,17,8012,14,,14.0,25625925,d,definitiv,2008-12-10,10,Parz.,336.39001465,-1332.55,343676.54,H, ,Normal,Czartoryskigasse 100 Parz. 14,, Parz. 14,Parz. 14,100,100 Parz. 14,Czartoryskigasse,236505454,10375740,10000724,,,,100,,100.0,2.0,1170,749,749,,POINT (48.2314709884271 16.31419572098353),749011009,2.0,G  ,,,,,AT91701,0,1,17,25014219,2011-10-21,0, ,336.39,-1366.85,343570.4,
ADRESSENOGD.fid--6deaaebc_17da467791b_-d1a,3009,191315,2007-07-24,,,,,,,10037910,90001,1,AT91001,10192001,10014270,,10,8012,15,,15.0,25629271,d,definitiv,2008-12-10,6,Haus,341.48001099,3975.2,333906.35,H, ,Normal,Neugrabenstraße 48(HAUS 15),, Haus 15,Haus 15,48,48(HAUS 15),Neugrabenstraße,236372503,10316223,10003308,,,,48,,48.0,2.0,1100,3381,3381,,POINT (48.1435966703899 16.38555631065238),3381003009,2.0,G  ,,,,,AT91001,0,1,10,25054243,2008-12-10,0, ,339.68,3950.24,333900.55,
ADRESSENOGD.fid-705841fe_17da473f28d_-68ad,1009,98431,2007-07-24,,,,,,,10035256,90001,1,AT91901,19061003,10018819,,19,8012,,,,25611242,d,definitiv,2008-12-10,0, ,342.92999268,978.93,346451.34,H, ,Normal,Langackergasse 7D,, ,,7D,7D,Langackergasse,236448503,10196673,10002696,,,,7D,D,7.0,2.0,1190,2762,2762,,POINT (48.25642694489066 16.34531394352883),2762001009,1.0,G  ,,,,,AT91901,0,1,19,25096696,2008-12-10,0, ,1.83,984.38,346433.14,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-27e5,11509,253980,2021-02-17,,,,,,,10024316,90001,1,AT92301,23131010,10023002,,23,8012,2,,2.0,25786825,v,vorgesehen,2021-02-17,6,Haus,351.86999512,-4720.68,333852.21,H, ,Normal,Anton-Krieger-Gasse 100 Haus 2,, Haus 2,Haus 2,100,100 Haus 2,Anton-Krieger-Gasse,236493725,25786828,10000213,,,,100,,100.0,2.0,1230,224,224,,POINT (48.14310064832453 16.26870575489817),224011509,2.0,G  ,,,,,AT92301,0,1,23,25120211,2008-12-10,0, ,351.87,-4724.71,333845.77,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-14f8,1009,253856,2021-02-08,,,,,,,10046591,90001,1,AT92301,23071005,10022647,,23,8012,3,,3.0,25786460,i,in Bau,2021-02-08,2,/,81.95999908,-2688.71,334361.46,H, ,Normal,Ziedlergasse 4/3,,/3,/3,4,4/3,Ziedlergasse,236560995,25786463,10005338,,,,4,,4.0,2.0,1230,5448,5448,,POINT (48.14769324633969 16.29600654258877),5448001009,2.0,G  ,,,,,AT92301,0,1,23,25039834,2021-02-03,0, ,81.96,-2741.84,334369.87,
ADRESSENOGD.fid-705841fe_17da474b376_-3b89,2009,155920,2019-10-25,,,,,,,10024034,90001,1,AT92201,22051037,10020955,,22,8012,106,,106.0,25529344,d,definitiv,2019-10-25,10,Parz.,344.60998535,11644.22,343459.42,H, ,Normal,An den alten Schanzen 39 Parz. 106,, Parz. 106,Parz. 106,39,39 Parz. 106,An den alten Schanzen,236526316,10400968,10000156,,,,39,,39.0,2.0,1220,166,166,,POINT (48.22941900438848 16.48886391639256),166002009,1.0,G  ,,,,,AT92201,0,1,22,25133886,2008-12-10,0, ,344.61,11583.47,343174.29,
ADRESSENOGD.fid-705841fe_17da459ca88_36e4,1009,128095,2018-07-13,,,,,,,10047289,90001,1,AT90201,2067001,10011729,,2,8012,9,,9.0,25519173,d,definitiv,2018-07-13,10,Parz.,63.77999878,5952.43,339995.86,H, ,Normal,KLG Wasserwiese Gr. 7 Parz. 9,, Parz. 9,Parz. 9,7,7 Parz. 9,KLG Wasserwiese Gr.,236651925,25736344,44542200,,,,7,,7.0,,1020,90118,5769,,POINT (48.19834680701534 16.4122064102416),5769001009,,TB ,,,,,AT90201,0,1,2,25736331,2015-06-18,0, ,313.89,6025.56,340045.66,
ADRESSENOGD.fid--6deaaebc_17da467791b_-598f,1009,4065,2007-07-24,,,,,,,10029280,90001,1,AT90301,3022001,10012023,,3,8012,,,,25651327,d,definitiv,2008-12-10,0, ,67.01999664,4206.99,340915.63,H, ,Normal,Gärtnergasse 1,, ,,1,1,Gärtnergasse,236385873,10058725,10001336,,,,1,,1.0,2.0,1030,1379,1379,,POINT (48.20663162229357 16.38873543578119),1379001009,1.0,G  ,,,,,AT90301,0,1,3,25084459,2008-12-10,0, ,65.71,4203.11,340917.59,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-25ac,1009,99869,2007-07-24,,,,,,,10024577,90001,1,AT92301,23150006,10023077,,23,8012,,,,25520931,d,definitiv,2008-12-10,0, ,342.63000488,-5653.36,335214.19,I, ,Normal,Aschbachgasse 16,, ,,16,16,Aschbachgasse,236497005,10199039,10000256,,,,16,,16.0,2.0,1230,267,267,,POINT (48.15534128336713 16.25615386688228),267001009,2.0,G  ,,,,,AT92301,0,1,23,25084889,2008-12-10,0, ,75.32,-5679.64,335218.65,
ADRESSENOGD.fid--6deaaebc_17da472a163_6a3e,7009,166960,2019-10-22,,,,,,,10033130,90001,1,AT91601,16092006,10017706,,16,8012,39,,39.0,25612765,d,definitiv,2019-10-22,10,Parz.,337.79000854,-3241.08,341756.28,H, ,Normal,Johann-Staud-Straße 26 Parz. 39,, Parz. 39,Parz. 39,26,26 Parz. 39,Johann-Staud-Straße,236393073,10457417,10002172,,,,26,,26.0,2.0,1160,2230,2230,,POINT (48.21419395845618 16.28852185953498),2230007009,2.0,G  ,,,,,AT91601,0,1,16,25087083,2008-12-10,0, ,337.79,-3401.25,341755.04,
ADRESSENOGD.fid-705841fe_17da474b376_-6470,8009,82318,2007-07-24,,,,,,,10043362,90001,1,AT92201,22140003,10021446,,22,8012,,,,25681243,d,definitiv,2008-12-10,0, ,345.42999268,8193.82,345171.56,H, ,Normal,Steigenteschgasse 27,, ,,27,27,Steigenteschgasse,236462086,10174811,10004578,,,,27,,27.0,2.0,1220,4677,4677,,POINT (48.24486889698633 16.44245351395663),4677008009,1.0,G  ,,,,,AT92201,0,1,22,25121586,2008-12-10,0, ,346.09,8195.76,345169.39,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-47f8,3019,92591,2007-07-24,,,,,,,10023988,90001,1,AT92301,23100001,10022818,,23,8012,,,,25583463,d,definitiv,2008-12-10,0, ,60.72000122,-3681.95,334787.33,H, ,Normal,Am Spiegeln 52,, ,,52,52,Am Spiegeln,236386522,10188766,10000147,,,,52,,52.0,2.0,1230,157,157,,POINT (48.15151778530576 16.28265479529049),157003019,2.0,G  ,,,,,AT92301,0,1,23,25101425,2008-12-10,0, ,61.32,-3674.19,334792.96,
ADRESSENOGD.fid--6deaaebc_17da467791b_4c15,27009,142315,2007-07-24,,,,,,,10035032,90001,1,AT91001,10163001,10014156,,10,8012,289,,289.0,25685052,d,definitiv,2008-12-10,10,Parz.,320.57998657,4420.73,335037.03,I, ,Normal,Laaer-Berg-Straße 226/PARZ. 289,, Parz. 289,Parz. 289,226,226/PARZ. 289,Laaer-Berg-Straße,236619100,10251837,10002658,,,,226,,226.0,2.0,1100,2724,2724,,POINT (48.15376249494803 16.39155408342778),2724027009,2.0,G  ,,,,,AT91001,0,1,10,25025572,2008-12-10,0, ,271.8,4765.8,334742.52,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2f23,13509,34671,2007-07-24,,,,,,,10458551,90001,1,AT91301,13111013,10016044,,13,8012,,,,25681449,d,definitiv,2008-12-10,0, ,0.40000001,-5529.67,336484.22,H, ,Normal,Hermesstraße 209,, ,,209,209,Hermesstraße,236472775,10106199,10001879,,,,209,,209.0,2.0,1130,1933,1933,,POINT (48.16676417102974 16.25779894685647),1933013509,1.0,G  ,,,,,AT91301,0,1,13,25136893,2008-12-10,0, ,359.17,-5518.76,336492.23,
ADRESSENOGD.fid-705841fe_17da473f28d_1338,3009,190146,2018-07-04,,,,,,,10050814,90001,1,AT92101,21091011,10019893,,21,8012,14,,14.0,25591558,d,definitiv,2016-10-14,2,/,355.92001343,6603.53,348901.38,I, ,Normal,Heinz-Nittel-Hof H/14,,/14,/14,H,H/14,Heinz-Nittel-Hof,236511012,10314630,10008925,,,,H,H,,2.0,1210,14245,9515,,POINT (48.27842942830526 16.4210973814508),9515003009,,H  ,,,,,AT92101,0,1,21,25143114,2018-07-04,0, ,357.07,6134.83,348943.59,
ADRESSENOGD.fid-705841fe_17da474b376_-9fa,3009,92429,2007-07-24,,,,,,,10037155,90001,1,AT92201,22130005,10021419,,22,8012,2,,2.0,25665876,d,definitiv,2008-12-10,2,/,56.27000046,7993.85,345438.82,I, ,Normal,Meißauergasse 2B/2,,/2,/2,2B,2B/2,Meißauergasse,236570367,10188537,10003093,,,,2B,B,2.0,2.0,1220,3165,3165,,POINT (48.24727486307921 16.43976596822442),3165003009,2.0,G  ,209813.0,,,,AT92201,0,1,22,25098218,2008-12-10,0, ,326.24,8044.97,345511.09,
ADRESSENOGD.fid-705841fe_17da459ca88_3b72,14009,13414,2007-07-24,,,,,,,10033308,90001,1,AT90801,8035001,10013190,,8,8012,,,,25678163,d,definitiv,2008-12-10,0, ,350.64001465,633.61,341383.87,H, ,Normal,Josefstädter Straße 101,, ,,101,101,Josefstädter Straße,236487828,10073052,10002214,,,,101,,101.0,2.0,1080,2273,2273,,POINT (48.21085455252694 16.34065946652491),2273014009,1.0,G  ,,,,,AT90801,0,1,8,25030236,2008-12-10,0, ,351.26,644.95,341385.91,
ADRESSENOGD.fid-705841fe_17da473f28d_-6ed8,2009,60267,2007-07-24,,,,,,,10045740,90001,1,AT91901,19082005,10018926,,19,8012,38,,38.0,25628689,d,definitiv,2008-12-10,3,Stg.,82.58000183,637.51,345467.65,I, ,Normal,Weinzingergasse 14/38,, Stg. 38,Stg. 38,14,14/38,Weinzingergasse,236417798,10143906,10005120,,,,14,,14.0,2.0,1190,5227,5227,,POINT (48.24758074736679 16.34071522074447),5227002009,2.0,G  ,213340.0,,,,AT91901,0,1,19,25018420,2008-12-10,0, ,78.55,634.24,345469.5,
